latitude,longitude,elevation
48.01492966711521,-4.064315361902118,18.600000381469727
48.014926481992006,-4.064329108223319,18.799999237060547
48.01492036320269,-4.064337573945522,19.0
48.014907874166965,-4.064364060759544,19.200000762939453
48.01490284502506,-4.064398007467389,19.600000381469727
48.014901503920555,-4.064411167055368,19.799999237060547
48.01489437930286,-4.064420135691762,19.799999237060547
48.0148749332875,-4.064441509544849,20.0
48.014869317412376,-4.064459949731827,20.0
48.01485632546246,-4.064495908096433,20.0
48.01485255360603,-4.064520969986916,20.0
48.01482397131622,-4.064607387408614,19.799999237060547
48.01477032713592,-4.0647886879742146,20.0
48.01475482061505,-4.064917350187898,20.200000762939453
48.01474987529218,-4.064985411241651,20.799999237060547
48.01472179591656,-4.065092615783215,20.799999237060547
48.01472967490554,-4.065207950770855,21.600000381469727
48.014727998524904,-4.0652902610599995,21.600000381469727
48.014717772603035,-4.065385730937123,21.399999618530273
48.01470226608217,-4.065622687339783,21.0
48.01467259414494,-4.065802479162812,19.799999237060547
48.01466295495629,-4.065858470275998,19.399999618530273
48.0146264936775,-4.06605938449502,19.200000762939453
48.01459539681673,-4.066277900710702,20.0
48.014592211693525,-4.066310673952103,20.200000762939453
48.01458626054227,-4.0664756298065186,20.799999237060547
48.01454342901707,-4.066605633124709,21.200000762939453
48.014527251943946,-4.066764134913683,20.799999237060547
48.01453881897032,-4.066789699718356,20.799999237060547
48.01459497772157,-4.067048113793135,21.600000381469727
48.01460159942508,-4.067076779901981,21.799999237060547
48.01460629329085,-4.067104104906321,22.0
48.01460989750922,-4.067135872319341,22.200000762939453
48.01462288945913,-4.067188091576099,22.399999618530273
48.014634205028415,-4.067211896181107,22.600000381469727
48.01464082673192,-4.06724089756608,22.799999237060547
48.01466119475663,-4.0672828909009695,23.0
48.01467980258167,-4.067325973883271,23.200000762939453
48.0147594306618,-4.067470226436853,24.200000762939453
48.014778457582,-4.067476009950042,24.200000762939453
48.01484668627381,-4.067529821768403,25.399999618530273
48.014853643253446,-4.067548932507634,25.600000381469727
48.014877112582326,-4.067709194496274,25.799999237060547
48.014889769256115,-4.0679343324154615,25.399999618530273
48.0149045214057,-4.068148657679558,24.799999237060547
48.01493142731488,-4.068189142271876,24.399999618530273
48.01496344618499,-4.068220490589738,24.200000762939453
48.01500292494893,-4.0682662557810545,24.200000762939453
48.015014911070466,-4.068393828347325,23.600000381469727
48.01500937901437,-4.068445712327957,23.399999618530273
48.015062268823385,-4.068655176088214,22.399999618530273
48.01509604789317,-4.068678813055158,22.600000381469727
48.0151357781142,-4.068673113361001,22.600000381469727
48.01520325243473,-4.06871410086751,22.600000381469727
48.01520090550184,-4.068705048412085,22.399999618530273
48.015206605196,-4.068722985684872,22.200000762939453
48.01521901041269,-4.068772774189711,22.200000762939453
48.01521657966077,-4.068826921284199,22.0
48.01516888663173,-4.068958517163992,21.200000762939453
48.01515145227313,-4.068976538255811,21.0
48.01502589136362,-4.069019705057144,20.600000381469727
48.01491441205144,-4.069014675915241,20.399999618530273
48.01488800905645,-4.06900922767818,20.399999618530273
48.01484274677932,-4.068998247385025,20.0
48.014719197526574,-4.06898332759738,19.200000762939453
48.01468390971422,-4.0689721796661615,18.799999237060547
48.01457486115396,-4.068946447223425,18.0
48.014553654938936,-4.068938819691539,17.600000381469727
48.01439356058836,-4.06890369951725,16.600000381469727
48.01437495276332,-4.068896658718586,16.200000762939453
48.0142411775887,-4.068831447511911,15.600000381469727
48.01419801078737,-4.0688355546444654,14.600000381469727
48.01408267579973,-4.068873189389706,14.600000381469727
48.014039089903235,-4.068975280970335,15.0
48.013983350247145,-4.069236880168319,16.200000762939453
48.01397790201008,-4.0692690666764975,16.399999618530273
48.013967676088214,-4.069361602887511,16.600000381469727
48.013950660824776,-4.069517003372312,17.200000762939453
48.013948732987046,-4.069547262042761,17.200000762939453
48.01393490284681,-4.069702159613371,17.600000381469727
48.013930628076196,-4.069734010845423,17.600000381469727
48.01391654647887,-4.069828977808356,18.0
48.01388159394264,-4.070107927545905,18.399999618530273
48.013877402991056,-4.070139527320862,18.600000381469727
48.013874385505915,-4.0701728872954845,18.799999237060547
48.013850497081876,-4.070408586412668,19.399999618530273
48.013842618092895,-4.07046927139163,19.399999618530273
48.01383448764682,-4.070544959977269,19.799999237060547
48.01381152123213,-4.070726595818996,20.0
48.01376617513597,-4.070948297157884,21.0
48.0137905664742,-4.070971850305796,21.200000762939453
48.01388109102845,-4.071036139503121,21.399999618530273
48.01389114931226,-4.071077881380916,21.399999618530273
48.01386080682278,-4.071227414533496,21.200000762939453
48.01381663419306,-4.0713609382510185,21.600000381469727
48.01376760005951,-4.071590602397919,21.799999237060547
48.01377011463046,-4.071650868281722,22.0
48.01379609853029,-4.071818338707089,22.0
48.013845635578036,-4.071974912658334,22.200000762939453
48.013911014422774,-4.0720695443451405,21.799999237060547
48.01406482234597,-4.072238355875015,21.600000381469727
48.014104049652815,-4.072283701971173,21.600000381469727
48.014261880889535,-4.072440359741449,21.200000762939453
48.01432122476399,-4.072500038892031,21.0
48.014459358528256,-4.072640351951122,20.799999237060547
48.014477798715234,-4.072663653641939,19.0
48.014612747356296,-4.072830956429243,18.799999237060547
48.01477183587849,-4.073002701625228,18.600000381469727
48.01479044370353,-4.07302675768733,18.399999618530273
48.01492757163942,-4.073200095444918,18.0
48.01494819112122,-4.073336385190487,17.799999237060547
48.01496872678399,-4.073504693806171,17.200000762939453
48.0149888433516,-4.073634361848235,16.799999237060547
48.01501809619367,-4.073824128136039,16.200000762939453
48.0150147434324,-4.073968045413494,15.600000381469727
48.015016838908195,-4.0740380343049765,15.600000381469727
48.014988424256444,-4.074273062869906,15.399999618530273
48.01491851918399,-4.074518401175737,15.199999809265137
48.01483662799001,-4.074782263487577,15.0
48.014769991859794,-4.075057189911604,15.0
48.014741744846106,-4.07516498118639,14.800000190734863
48.01472866907716,-4.075238322839141,14.600000381469727
48.01467745564878,-4.07549531199038,14.600000381469727
48.01466999575496,-4.075529761612415,14.399999618530273
48.01462037488818,-4.075825307518244,13.800000190734863
48.014610735699534,-4.075894542038441,13.800000190734863
48.0145762860775,-4.076073244214058,13.399999618530273
48.014566311612725,-4.076221687719226,13.399999618530273
48.01457989029586,-4.076250018551946,13.399999618530273
48.014639150351286,-4.076281115412712,13.800000190734863
48.01476236432791,-4.07635529525578,13.800000190734863
48.014769069850445,-4.07638655975461,13.800000190734863
48.01476052030921,-4.076646231114864,13.0
48.01474057137966,-4.076835410669446,12.600000381469727
48.014722717925906,-4.076942866668105,12.600000381469727
48.01470444537699,-4.077010173350573,12.399999618530273
48.01464996300638,-4.077110756188631,12.199999809265137
48.01459137350321,-4.077271018177271,11.800000190734863
48.01457636989653,-4.0773023664951324,11.399999618530273
48.01453236490488,-4.077332457527518,11.0
48.01452364772558,-4.077331367880106,11.0
48.014458855614066,-4.077363554388285,10.800000190734863
48.014410492032766,-4.077374702319503,10.800000190734863
48.01428660750389,-4.077367996796966,10.199999809265137
48.014149060472846,-4.077317537739873,9.199999809265137
48.01406624726951,-4.077319633215666,8.600000381469727
48.01401293836534,-4.077346287667751,8.199999809265137
48.01396516151726,-4.077428849413991,7.599999904632568
48.01395175047219,-4.0774705074727535,6.400000095367432
48.013954097405076,-4.077518954873085,6.400000095367432
48.01386625505984,-4.077832857146859,7.0
48.01385720260441,-4.077886752784252,7.0
48.01383842714131,-4.077944755554199,7.0
48.013750249519944,-4.078097976744175,7.0
48.01358043216169,-4.078253293409944,7.199999809265137
48.01351882517338,-4.078439204022288,7.199999809265137
48.01341840997338,-4.078679261729121,6.599999904632568
48.01342620514333,-4.078852096572518,6.400000095367432
48.013481609523296,-4.078970868140459,6.199999809265137
48.01350390538573,-4.079039096832275,6.199999809265137
48.01349611021578,-4.079081593081355,6.199999809265137
48.01340742968023,-4.079161304980516,6.400000095367432
48.0133172404021,-4.079085281118751,6.199999809265137
48.01319042220712,-4.078837260603905,6.599999904632568
48.013070141896605,-4.078629305586219,7.0
48.01305907778442,-4.078611368313432,7.0
48.012931337580085,-4.078493434935808,7.400000095367432
48.01288574002683,-4.078450603410602,7.400000095367432
48.01280938088894,-4.078392097726464,7.599999904632568
48.01268633455038,-4.078317582607269,7.800000190734863
48.01250897347927,-4.078289084136486,8.399999618530273
48.0124176107347,-4.078270560130477,8.399999618530273
48.01236832514405,-4.078291347250342,8.399999618530273
48.01219800487161,-4.0783805307000875,8.199999809265137
48.01209792494774,-4.078438449651003,8.199999809265137
48.01207655109465,-4.078458901494741,8.199999809265137
48.01193045452237,-4.078604998067021,8.0
48.01190396770835,-4.078664425760508,7.400000095367432
48.011825513094664,-4.078773893415928,7.0
48.01175166852772,-4.078942704945803,6.599999904632568
48.01174169406295,-4.07898117788136,6.400000095367432
48.011694587767124,-4.079123167321086,5.400000095367432
48.01168352365494,-4.0791297890245914,5.400000095367432
48.011655528098345,-4.079144708812237,5.599999904632568
48.0116165522486,-4.079201873391867,5.800000190734863
48.01157950423658,-4.079312765970826,6.400000095367432
48.011572966352105,-4.079337157309055,6.800000190734863
48.01154966466129,-4.079443523660302,7.599999904632568
48.01152041181922,-4.079563971608877,8.600000381469727
48.011511359363794,-4.079594984650612,8.600000381469727
48.0115023907274,-4.079753067344427,9.800000190734863
48.01150364801288,-4.079806040972471,10.399999618530273
48.011509012430906,-4.079872258007526,11.0
48.01155033521354,-4.080022377893329,12.0
48.011604230850935,-4.080176269635558,13.0
48.01161336712539,-4.080209294334054,13.399999618530273
48.011637507006526,-4.0803110506385565,14.199999809265137
48.01168888807297,-4.080366790294647,14.600000381469727
48.011802127584815,-4.080529399216175,15.199999809265137
48.011811431497335,-4.080557730048895,15.399999618530273
48.01188267767429,-4.080676669254899,16.399999618530273
48.0119014531374,-4.080762919038534,16.799999237060547
48.01195040345192,-4.080846486613154,17.399999618530273
48.01198007538915,-4.0809109434485435,18.200000762939453
48.01199600100517,-4.080955535173416,18.600000381469727
48.0120309535414,-4.081053771078587,19.600000381469727
48.012041514739394,-4.081076066941023,19.799999237060547
48.012069342657924,-4.081183522939682,20.799999237060547
48.01208686083555,-4.081291817128658,21.600000381469727
48.012092392891645,-4.081318974494934,22.0
48.012106474488974,-4.081378234550357,22.600000381469727
48.01212977617979,-4.081454006955028,23.0
48.01213757134974,-4.0814778953790665,23.399999618530273
48.012162046507,-4.081592224538326,24.200000762939453
48.012206219136715,-4.081729771569371,24.600000381469727
48.012233627960086,-4.081790875643492,25.399999618530273
48.01227578893304,-4.081901181489229,26.200000762939453
48.01228559575975,-4.081948874518275,26.600000381469727
48.01233253441751,-4.0821289177984,27.600000381469727
48.01234477199614,-4.082195721566677,27.799999237060547
48.01239715889096,-4.082436617463827,28.0
48.012471590191126,-4.0826305747032166,28.399999618530273
48.012517439201474,-4.08273040316999,28.600000381469727
48.01256068982184,-4.082835931330919,29.0
48.01257653161883,-4.08305536955595,29.200000762939453
48.01250310614705,-4.0831200778484344,29.0
48.012460861355066,-4.083139607682824,28.799999237060547
48.012363044545054,-4.083215212449431,27.600000381469727
48.012325912714005,-4.083242537453771,27.399999618530273
48.01223203539848,-4.083321830257773,26.399999618530273
48.012195406481624,-4.083366505801678,25.799999237060547
48.012168165296316,-4.083427106961608,25.200000762939453
48.01213363185525,-4.083520732820034,24.200000762939453
48.01210672594607,-4.083581333979964,23.799999237060547
48.01205065101385,-4.0836472157388926,23.0
48.01199734210968,-4.0836528316140175,22.399999618530273
48.01194814033806,-4.0836442820727825,21.799999237060547
48.01191419363022,-4.083604970946908,21.399999618530273
48.01190882921219,-4.083575801923871,20.0
48.01194839179516,-4.083416294306517,20.0
48.01193640567362,-4.08326986245811,19.399999618530273
48.01191377453506,-4.083217224106193,19.399999618530273
48.01189407706261,-4.08320146612823,19.200000762939453
48.01182249560952,-4.083179924637079,19.0
48.01180028356612,-4.083177661523223,18.799999237060547
48.01171872764826,-4.083158299326897,18.399999618530273
48.011662820354104,-4.083146061748266,17.600000381469727
48.01164488308132,-4.083137763664126,17.399999618530273
48.0115129519254,-4.083140445873141,16.600000381469727
48.01149241626263,-4.083146983757615,16.399999618530273
48.0113644246012,-4.083211440593004,16.200000762939453
48.01126442849636,-4.083245722576976,16.399999618530273
48.011215897277,-4.083296349272132,16.799999237060547
48.01119351759553,-4.083345299586654,17.600000381469727
48.01118236966431,-4.08343012444675,18.799999237060547
48.011177591979504,-4.083456611260772,19.0
48.011167952790856,-4.083506399765611,19.799999237060547
48.01115688867867,-4.083576640114188,20.600000381469727
48.01115848124027,-4.083603546023369,21.0
48.01115361973643,-4.083677222952247,22.200000762939453
48.011158062145114,-4.083738327026367,23.0
48.01115412265062,-4.083775961771607,23.399999618530273
48.011150350794196,-4.083841172978282,24.600000381469727
48.01114968024194,-4.083909401670098,25.399999618530273
48.01114758476615,-4.083972601220012,25.799999237060547
48.01116275601089,-4.0840536542236805,27.200000762939453
48.011170802637935,-4.084073016420007,27.399999618530273
48.011217741295695,-4.084228919818997,28.399999618530273
48.011226458474994,-4.08428524620831,28.799999237060547
48.01123785786331,-4.084344170987606,29.399999618530273
48.01125428639352,-4.084397815167904,29.600000381469727
48.01127415150404,-4.084505354985595,30.600000381469727
48.0112867243588,-4.084599483758211,31.200000762939453
48.01129820756614,-4.084686487913132,31.399999618530273
48.01130801439285,-4.084839373826981,31.600000381469727
48.01131564192474,-4.0849309880286455,32.20000076293945
48.01131363026798,-4.0850376058369875,32.599998474121094
48.01130315288901,-4.085177918896079,33.0
48.011288568377495,-4.085245979949832,33.20000076293945
48.01125621423125,-4.085454102605581,33.599998474121094
48.01125277765095,-4.085523169487715,33.79999923706055
48.01122545264661,-4.0857261791825294,34.599998474121094
48.011221177875996,-4.0857520792633295,34.599998474121094
48.011182118207216,-4.085867078974843,35.20000076293945
48.01114557310939,-4.08596757799387,35.400001525878906
48.011113135144114,-4.08602180890739,35.79999923706055
48.01109729334712,-4.0860633831471205,36.0
48.011047253385186,-4.086352474987507,36.599998474121094
48.01102361641824,-4.086461020633578,36.599998474121094
48.01101179793477,-4.086537044495344,36.79999923706055
48.011013474315405,-4.08662186935544,36.599998474121094
48.01097609102726,-4.086896041408181,36.599998474121094
48.01092026755214,-4.087152611464262,37.0
48.010842483490705,-4.08720675855875,37.20000076293945
48.01080895587802,-4.087211117148399,37.20000076293945
48.01073712296784,-4.087166357785463,37.20000076293945
48.01071901805699,-4.087160490453243,37.0
48.01063151098788,-4.087130483239889,36.79999923706055
48.01060242578387,-4.08711832948029,36.79999923706055
48.01043319515884,-4.087114557623863,36.599998474121094
48.01039413549006,-4.087175326421857,36.599998474121094
48.010386507958174,-4.0872446447610855,36.599998474121094
48.01038089208305,-4.087519655004144,36.599998474121094
48.010371001437306,-4.087576316669583,36.599998474121094
48.01029531285167,-4.087668685242534,36.20000076293945
48.010223899036646,-4.087688634172082,35.79999923706055
48.01013228483498,-4.0876987762749195,35.20000076293945
48.01003840751946,-4.087703889235854,34.599998474121094
48.009959449991584,-4.087704308331013,33.599998474121094
48.009933130815625,-4.087703889235854,33.400001525878906
48.00981318578124,-4.087714282795787,32.400001525878906
48.00971888937056,-4.087709337472916,31.799999237060547
48.0096737947315,-4.087710343301296,31.399999618530273
48.00953255966306,-4.087699865922332,30.600000381469727
48.00949006341398,-4.087697435170412,30.200000762939453
48.00938109867275,-4.087701207026839,29.399999618530273
48.00935838371515,-4.087705314159393,29.0
48.0092728883028,-4.087717970833182,27.600000381469727
48.00922921858728,-4.087720904499292,27.200000762939453
48.00915906205773,-4.0877188090234995,26.399999618530273
48.009088402614,-4.08771981485188,25.600000381469727
48.00906426273286,-4.087714534252882,25.200000762939453
48.00899561494589,-4.087689137086272,24.399999618530273
48.00898195244372,-4.0876902267336845,24.200000762939453
48.00890291109681,-4.087692908942699,23.799999237060547
